"","Well","replno","smpltp","templvol","QtyID","WellType","Replicate","ThresholddRn","CtdRn","Quantitycopies","RSqdRn","SlopedRn","qpcrno","MONISprojectno","AssayID","spcabbr","plateno","qpcrrundate","Conc","Species","Sample_Name","Ct","MST_sample_number","Bemaerkn","conc_qubit_ng_uL","Dato.for.ekstraktion","dato_80C","Dato_for_indsml","Dato_inds","Dyb_lagd01","Dyb_Str_m","Ekstraktionsnummer","Elueringvolumen.AE.buffer.uL","Inst","lokalitet_vanda","Lok_omr01","lok_pos_lat","lok_pos_lon","max_Dyb","MST.nummer","MST.n_Dinds","MSTno_di","MST_STEXno","Navn_Inds","Noter2","skib","smplNoSTEX","Sub_Nmb_for_extraction","Temp_Inds","U_Pr_Nr","vandsoejllagd","Vwf_mL","wdt","smpl_day","smpl_mnt","smpl_yea","init_concentration","int_concentation","st_idx","species_idx","sp_st_idx","pres"
"40","E07",21,"MST2021-025","3uL","QtyorID","Unknown",21,0.0618,"NoCt","NoCt",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",0,"Karmik","MST2021-025",0,"MST2021025","Datoforoverfoerseltil_80Cfryserenilaboratorieterikkedokumenteremenproevemersenestblevetoverfoertd15_06_2021ogmuligvisvedentidligeredato
","3.16","2022-jan-11","2021-06-15","2021-06-10","2021-06-10",NA,28,"MST-SX24",400,"Sjaelland",99150002,"FranksRev",55.0334833333333,15.5078333333333,39,"MST2021025","MST2021025_2021-06-10","MST2021025::2021-06-10","MST2021025STEX24_02","EmilGuddalLarsen",NA,"Mergus","MST2021025STEX24_02","24_02",16.8,"MST2021025","nej",1750,TRUE,10,6,2021,NA,NA,19,11,499,0
"41","E08",21,"MST2021-025","3uL","QtyorID","Unknown",21,0.0618,"NoCt","NoCt",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",0,"Karmik","MST2021-025",0,"MST2021025","Datoforoverfoerseltil_80Cfryserenilaboratorieterikkedokumenteremenproevemersenestblevetoverfoertd15_06_2021ogmuligvisvedentidligeredato
","3.16","2022-jan-11","2021-06-15","2021-06-10","2021-06-10",NA,28,"MST-SX24",400,"Sjaelland",99150002,"FranksRev",55.0334833333333,15.5078333333333,39,"MST2021025","MST2021025_2021-06-10","MST2021025::2021-06-10","MST2021025STEX24_02","EmilGuddalLarsen",NA,"Mergus","MST2021025STEX24_02","24_02",16.8,"MST2021025","nej",1750,TRUE,10,6,2021,NA,NA,19,11,499,0
"42","E09",21,"MST2021-025","3uL","QtyorID","Unknown",21,0.0618,"NoCt","NoCt",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",0,"Karmik","MST2021-025",0,"MST2021025","Datoforoverfoerseltil_80Cfryserenilaboratorieterikkedokumenteremenproevemersenestblevetoverfoertd15_06_2021ogmuligvisvedentidligeredato
","3.16","2022-jan-11","2021-06-15","2021-06-10","2021-06-10",NA,28,"MST-SX24",400,"Sjaelland",99150002,"FranksRev",55.0334833333333,15.5078333333333,39,"MST2021025","MST2021025_2021-06-10","MST2021025::2021-06-10","MST2021025STEX24_02","EmilGuddalLarsen",NA,"Mergus","MST2021025STEX24_02","24_02",16.8,"MST2021025","nej",1750,TRUE,10,6,2021,NA,NA,19,11,499,0
"43","E10",29,"MST2021-088","3uL","QtyorID","Unknown",29,0.0618,"NoCt","NoCt",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",0,"Karmik","MST2021-088",0,"MST2021088",NA,"16.5","2022-feb-01","2021-05-21","2021-05-20","2021-05-20","75",188,"MST-SX25",400,"MSTFYN",96700057,"KertemindeBugt",55.4392166666667,10.8276944444444,198,"MST2021088","MST2021088_2021-05-20","MST2021088::2021-05-20","MST2021088STEX25_03","janeRobertsen",NA,"Frigg","MST2021088STEX25_03","25_03",73.7,"MST2021088","ja",1600,FALSE,20,5,2021,NA,NA,45,11,525,0
"44","E11",29,"MST2021-088","3uL","QtyorID","Unknown",29,0.0618,"NoCt","NoCt",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",0,"Karmik","MST2021-088",0,"MST2021088",NA,"16.5","2022-feb-01","2021-05-21","2021-05-20","2021-05-20","75",188,"MST-SX25",400,"MSTFYN",96700057,"KertemindeBugt",55.4392166666667,10.8276944444444,198,"MST2021088","MST2021088_2021-05-20","MST2021088::2021-05-20","MST2021088STEX25_03","janeRobertsen",NA,"Frigg","MST2021088STEX25_03","25_03",73.7,"MST2021088","ja",1600,FALSE,20,5,2021,NA,NA,45,11,525,0
"45","E12",29,"MST2021-088","3uL","QtyorID","Unknown",29,0.0618,"NoCt","NoCt",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",0,"Karmik","MST2021-088",0,"MST2021088",NA,"16.5","2022-feb-01","2021-05-21","2021-05-20","2021-05-20","75",188,"MST-SX25",400,"MSTFYN",96700057,"KertemindeBugt",55.4392166666667,10.8276944444444,198,"MST2021088","MST2021088_2021-05-20","MST2021088::2021-05-20","MST2021088STEX25_03","janeRobertsen",NA,"Frigg","MST2021088STEX25_03","25_03",73.7,"MST2021088","ja",1600,FALSE,20,5,2021,NA,NA,45,11,525,0
"46","F04",14,"MST2021-040","3uL","QtyorID","Unknown",14,0.0618,"28.53","3.263e+004",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",32630,"Karmik","MST2021-040",28.53,"MST2021040",NA,"4.92","2021-dec-08","2021-09-22","2021-09-15","2021-09-15",NA,95,"MST-SX22",400,"MSToestjylland",93420310,"Tr3Fornaes",56.4437333333333,10.9524027777778,11,"MST2021040","MST2021040_2021-09-15","MST2021040::2021-09-15","MST2021040STEX22_09","JensDeding",NA,"Havana","MST2021040STEX22_09","22_09",15.7,"MST2021040","?",1270,FALSE,15,9,2021,NA,NA,26,11,506,1
"47","F05",14,"MST2021-040","3uL","QtyorID","Unknown",14,0.0618,"28.93","2.487e+004",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",24870,"Karmik","MST2021-040",28.93,"MST2021040",NA,"4.92","2021-dec-08","2021-09-22","2021-09-15","2021-09-15",NA,95,"MST-SX22",400,"MSToestjylland",93420310,"Tr3Fornaes",56.4437333333333,10.9524027777778,11,"MST2021040","MST2021040_2021-09-15","MST2021040::2021-09-15","MST2021040STEX22_09","JensDeding",NA,"Havana","MST2021040STEX22_09","22_09",15.7,"MST2021040","?",1270,FALSE,15,9,2021,NA,NA,26,11,506,1
"48","F06",14,"MST2021-040","3uL","QtyorID","Unknown",14,0.0618,"29.10","2.224e+004",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",22240,"Karmik","MST2021-040",29.1,"MST2021040",NA,"4.92","2021-dec-08","2021-09-22","2021-09-15","2021-09-15",NA,95,"MST-SX22",400,"MSToestjylland",93420310,"Tr3Fornaes",56.4437333333333,10.9524027777778,11,"MST2021040","MST2021040_2021-09-15","MST2021040::2021-09-15","MST2021040STEX22_09","JensDeding",NA,"Havana","MST2021040STEX22_09","22_09",15.7,"MST2021040","?",1270,FALSE,15,9,2021,NA,NA,26,11,506,1
"49","F07",22,"NEKfeb2022","3uL","QtyorID","Unknown",22,0.0618,"NoCt","NoCt",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",0,"Karmik","NEKfeb2022",0,"NEKfeb2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,11,528,0
"50","F08",22,"NEKfeb2022","3uL","QtyorID","Unknown",22,0.0618,"NoCt","NoCt",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",0,"Karmik","NEKfeb2022",0,"NEKfeb2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,11,528,0
"51","F09",22,"NEKfeb2022","3uL","QtyorID","Unknown",22,0.0618,"NoCt","NoCt",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",0,"Karmik","NEKfeb2022",0,"NEKfeb2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,11,528,0
"52","F10",30,"MST2021-062","3uL","QtyorID","Unknown",30,0.0618,"NoCt","NoCt",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",0,"Karmik","MST2021-062",0,"MST2021062",NA,"19","2022-feb-01","2021-05-21","2021-05-21","2021-05-21","12",1,"MST-SX25",400,"MSTFYN",95600002,"95600002_FYN6300043",54.9975833333333,10.1654166666667,361,"MST2021062","MST2021062_2021-05-21","MST2021062::2021-05-21","MST2021062STEX25_10","janeRobertsen",NA,"Frigg","MST2021062STEX25_10","25_10",112.2,"MST2021062","ja",1400,FALSE,21,5,2021,NA,NA,34,11,514,0
"53","F11",30,"MST2021-062","3uL","QtyorID","Unknown",30,0.0618,"NoCt","NoCt",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",0,"Karmik","MST2021-062",0,"MST2021062",NA,"19","2022-feb-01","2021-05-21","2021-05-21","2021-05-21","12",1,"MST-SX25",400,"MSTFYN",95600002,"95600002_FYN6300043",54.9975833333333,10.1654166666667,361,"MST2021062","MST2021062_2021-05-21","MST2021062::2021-05-21","MST2021062STEX25_10","janeRobertsen",NA,"Frigg","MST2021062STEX25_10","25_10",112.2,"MST2021062","ja",1400,FALSE,21,5,2021,NA,NA,34,11,514,0
"54","F12",30,"MST2021-062","3uL","QtyorID","Unknown",30,0.0618,"NoCt","NoCt",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",0,"Karmik","MST2021-062",0,"MST2021062",NA,"19","2022-feb-01","2021-05-21","2021-05-21","2021-05-21","12",1,"MST-SX25",400,"MSTFYN",95600002,"95600002_FYN6300043",54.9975833333333,10.1654166666667,361,"MST2021062","MST2021062_2021-05-21","MST2021062::2021-05-21","MST2021062STEX25_10","janeRobertsen",NA,"Frigg","MST2021062STEX25_10","25_10",112.2,"MST2021062","ja",1400,FALSE,21,5,2021,NA,NA,34,11,514,0
"55","G04",15,"MST2021-081","3uL","QtyorID","Unknown",15,0.0618,"36.96","1.131e+002",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",113.1,"Karmik","MST2021-081",36.96,"MST2021081","RIB1510007","3.54","2021-nov-24","2021-09-21","2021-09-20","2021-09-20",NA,1,"MST-SX21",400,"Sydjylland",91500007,"Soenderhooest",55.3375166666667,8.35012777777778,63,"MST2021081","MST2021081_2021-09-20","MST2021081::2021-09-20","MST2021081STEX21_22","LasseoerstedJensen",NA,"Haig","MST2021081STEX21_22","21_22",16,"MST2021081","nej",1300,FALSE,20,9,2021,NA,NA,41,11,521,1
"56","G05",15,"MST2021-081","3uL","QtyorID","Unknown",15,0.0618,"36.71","1.336e+002",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",133.6,"Karmik","MST2021-081",36.71,"MST2021081","RIB1510007","3.54","2021-nov-24","2021-09-21","2021-09-20","2021-09-20",NA,1,"MST-SX21",400,"Sydjylland",91500007,"Soenderhooest",55.3375166666667,8.35012777777778,63,"MST2021081","MST2021081_2021-09-20","MST2021081::2021-09-20","MST2021081STEX21_22","LasseoerstedJensen",NA,"Haig","MST2021081STEX21_22","21_22",16,"MST2021081","nej",1300,FALSE,20,9,2021,NA,NA,41,11,521,1
"57","G06",15,"MST2021-081","3uL","QtyorID","Unknown",15,0.0618,"36.50","1.541e+002",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",154.1,"Karmik","MST2021-081",36.5,"MST2021081","RIB1510007","3.54","2021-nov-24","2021-09-21","2021-09-20","2021-09-20",NA,1,"MST-SX21",400,"Sydjylland",91500007,"Soenderhooest",55.3375166666667,8.35012777777778,63,"MST2021081","MST2021081_2021-09-20","MST2021081::2021-09-20","MST2021081STEX21_22","LasseoerstedJensen",NA,"Haig","MST2021081STEX21_22","21_22",16,"MST2021081","nej",1300,FALSE,20,9,2021,NA,NA,41,11,521,1
"58","G07",23,"MST1028","3uL","QtyorID","Unknown",23,0.0618,"NoCt","NoCt",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",0,"Karmik","MST1028",0,"MST1028",NA,"7.15","2022-jan-06","2021-03-26","2021-03-15","2021-03-15","17",282,"MST-SX23",400,"MSTSYD",95700008,"FFSB0011",54.8341666666667,9.81666666666667,292,"MST1028","MST1028_2021-03-15","MST1028::2021-03-15","MST1028STEX23_11","RasmusBillegrav",NA,"LivII",NA,"23_11",27.8,"MST1028","ja",1600,FALSE,15,3,2021,NA,NA,4,11,484,0
"59","G08",23,"MST1028","3uL","QtyorID","Unknown",23,0.0618,"NoCt","NoCt",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",0,"Karmik","MST1028",0,"MST1028",NA,"7.15","2022-jan-06","2021-03-26","2021-03-15","2021-03-15","17",282,"MST-SX23",400,"MSTSYD",95700008,"FFSB0011",54.8341666666667,9.81666666666667,292,"MST1028","MST1028_2021-03-15","MST1028::2021-03-15","MST1028STEX23_11","RasmusBillegrav",NA,"LivII",NA,"23_11",27.8,"MST1028","ja",1600,FALSE,15,3,2021,NA,NA,4,11,484,0
"60","G09",23,"MST1028","3uL","QtyorID","Unknown",23,0.0618,"NoCt","NoCt",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",0,"Karmik","MST1028",0,"MST1028",NA,"7.15","2022-jan-06","2021-03-26","2021-03-15","2021-03-15","17",282,"MST-SX23",400,"MSTSYD",95700008,"FFSB0011",54.8341666666667,9.81666666666667,292,"MST1028","MST1028_2021-03-15","MST1028::2021-03-15","MST1028STEX23_11","RasmusBillegrav",NA,"LivII",NA,"23_11",27.8,"MST1028","ja",1600,FALSE,15,3,2021,NA,NA,4,11,484,0
"61","G10",31,"MST2021-051","3uL","QtyorID","Unknown",31,0.0618,"NoCt","NoCt",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",0,"Karmik","MST2021-051",0,"MST2021051",NA,"22.5","2022-feb-01","2021-06-10","2021-06-04","2021-06-04",NA,1,"MST-SX25",400,"MSTNJL",93730002,"93730002_VIB3708_1",56.9543333333333,9.07075,7,"MST2021051","MST2021051_2021-06-04","MST2021051::2021-06-04","MST2021051STEX25_16","RasmusBillegrav",NA,"Frigg","MST2021051STEX25_16","25_16",150.8,"MST2021051","nej",1700,FALSE,4,6,2021,NA,NA,30,11,510,0
"62","G11",31,"MST2021-051","3uL","QtyorID","Unknown",31,0.0618,"NoCt","NoCt",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",0,"Karmik","MST2021-051",0,"MST2021051",NA,"22.5","2022-feb-01","2021-06-10","2021-06-04","2021-06-04",NA,1,"MST-SX25",400,"MSTNJL",93730002,"93730002_VIB3708_1",56.9543333333333,9.07075,7,"MST2021051","MST2021051_2021-06-04","MST2021051::2021-06-04","MST2021051STEX25_16","RasmusBillegrav",NA,"Frigg","MST2021051STEX25_16","25_16",150.8,"MST2021051","nej",1700,FALSE,4,6,2021,NA,NA,30,11,510,0
"63","G12",31,"MST2021-051","3uL","QtyorID","Unknown",31,0.0618,"NoCt","NoCt",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",0,"Karmik","MST2021-051",0,"MST2021051",NA,"22.5","2022-feb-01","2021-06-10","2021-06-04","2021-06-04",NA,1,"MST-SX25",400,"MSTNJL",93730002,"93730002_VIB3708_1",56.9543333333333,9.07075,7,"MST2021051","MST2021051_2021-06-04","MST2021051::2021-06-04","MST2021051STEX25_16","RasmusBillegrav",NA,"Frigg","MST2021051STEX25_16","25_16",150.8,"MST2021051","nej",1700,FALSE,4,6,2021,NA,NA,30,11,510,0
"64","H04",16,"MST2021-044","3uL","QtyorID","Unknown",16,0.0618,"42.00","3.83",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",3.83,"Karmik","MST2021-044",42,"MST2021044","RIB1510007","2.62","2021-dec-08","2021-05-20","2021-05-19","2021-05-19",NA,1,"MST-SX22",400,"Sydjylland",91500007,"Soenderhooest",55.3375166666667,8.35012777777778,55,"MST2021044","MST2021044_2021-05-19","MST2021044::2021-05-19","MST2021044STEX22_11","LasseoerstedJensen",NA,"Haig","MST2021044STEX22_11","22_11",11,"MST2021044","nej",1200,FALSE,19,5,2021,NA,NA,28,11,508,1
"65","H05",16,"MST2021-044","3uL","QtyorID","Unknown",16,0.0618,"41.06","7.21",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",7.21,"Karmik","MST2021-044",41.06,"MST2021044","RIB1510007","2.62","2021-dec-08","2021-05-20","2021-05-19","2021-05-19",NA,1,"MST-SX22",400,"Sydjylland",91500007,"Soenderhooest",55.3375166666667,8.35012777777778,55,"MST2021044","MST2021044_2021-05-19","MST2021044::2021-05-19","MST2021044STEX22_11","LasseoerstedJensen",NA,"Haig","MST2021044STEX22_11","22_11",11,"MST2021044","nej",1200,FALSE,19,5,2021,NA,NA,28,11,508,1
"66","H06",16,"MST2021-044","3uL","QtyorID","Unknown",16,0.0618,"41.96","3.93",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",3.93,"Karmik","MST2021-044",41.96,"MST2021044","RIB1510007","2.62","2021-dec-08","2021-05-20","2021-05-19","2021-05-19",NA,1,"MST-SX22",400,"Sydjylland",91500007,"Soenderhooest",55.3375166666667,8.35012777777778,55,"MST2021044","MST2021044_2021-05-19","MST2021044::2021-05-19","MST2021044STEX22_11","LasseoerstedJensen",NA,"Haig","MST2021044STEX22_11","22_11",11,"MST2021044","nej",1200,FALSE,19,5,2021,NA,NA,28,11,508,1
"67","H07",24,"MST1027","3uL","QtyorID","Unknown",24,0.0618,"NoCt","NoCt",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",0,"Karmik","MST1027",0,"MST1027",NA,"5.4","2022-feb-01","2021-03-26","2021-03-19","2021-03-19","95",155,"MST-SX25",400,"MSTFYN",96510125,"Sydfynskeoehav_BF11",55.0262,10.3685111111111,165,"MST1027","MST1027_2021-03-19","MST1027::2021-03-19","MST1027STEX25_15","RasmusBillegrav",NA,"LivII",NA,"25_15",42,"MST1027","ja",1500,FALSE,19,3,2021,NA,NA,3,11,483,0
"68","H08",24,"MST1027","3uL","QtyorID","Unknown",24,0.0618,"NoCt","NoCt",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",0,"Karmik","MST1027",0,"MST1027",NA,"5.4","2022-feb-01","2021-03-26","2021-03-19","2021-03-19","95",155,"MST-SX25",400,"MSTFYN",96510125,"Sydfynskeoehav_BF11",55.0262,10.3685111111111,165,"MST1027","MST1027_2021-03-19","MST1027::2021-03-19","MST1027STEX25_15","RasmusBillegrav",NA,"LivII",NA,"25_15",42,"MST1027","ja",1500,FALSE,19,3,2021,NA,NA,3,11,483,0
"69","H09",24,"MST1027","3uL","QtyorID","Unknown",24,0.0618,"NoCt","NoCt",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",0,"Karmik","MST1027",0,"MST1027",NA,"5.4","2022-feb-01","2021-03-26","2021-03-19","2021-03-19","95",155,"MST-SX25",400,"MSTFYN",96510125,"Sydfynskeoehav_BF11",55.0262,10.3685111111111,165,"MST1027","MST1027_2021-03-19","MST1027::2021-03-19","MST1027STEX25_15","RasmusBillegrav",NA,"LivII",NA,"25_15",42,"MST1027","ja",1500,FALSE,19,3,2021,NA,NA,3,11,483,0
"70","H10",32,"MST2021-099","3uL","QtyorID","Unknown",32,0.0618,"36.45","1.588e+002",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",158.8,"Karmik","MST2021-099",36.45,"MST2021099",NA,"5.4","2022-jan-11","2021-08-25","2021-08-24","2021-08-24","3",1,"MST-SX24",400,"MSTOJL",94400007,"94400007_ARH170006",56.1544166666667,10.3166972222222,16,"MST2021099","MST2021099_2021-08-24","MST2021099::2021-08-24","MST2021099STEX24_19","RasmusBillegrav",NA,"Frigg","MST2021099STEX24_19","24_19",175.1,"MST2021099","ja",1500,FALSE,24,8,2021,NA,NA,47,11,527,1
"71","H11",32,"MST2021-099","3uL","QtyorID","Unknown",32,0.0618,"36.27","1.794e+002",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",179.4,"Karmik","MST2021-099",36.27,"MST2021099",NA,"5.4","2022-jan-11","2021-08-25","2021-08-24","2021-08-24","3",1,"MST-SX24",400,"MSTOJL",94400007,"94400007_ARH170006",56.1544166666667,10.3166972222222,16,"MST2021099","MST2021099_2021-08-24","MST2021099::2021-08-24","MST2021099STEX24_19","RasmusBillegrav",NA,"Frigg","MST2021099STEX24_19","24_19",175.1,"MST2021099","ja",1500,FALSE,24,8,2021,NA,NA,47,11,527,1
"72","H12",32,"MST2021-099","3uL","QtyorID","Unknown",32,0.0618,"36.26","1.802e+002",0.991,-3.427,"qpcr925","MONIS6","AssID05","Karmik","plt01","qpcrrundate20220420",180.2,"Karmik","MST2021-099",36.26,"MST2021099",NA,"5.4","2022-jan-11","2021-08-25","2021-08-24","2021-08-24","3",1,"MST-SX24",400,"MSTOJL",94400007,"94400007_ARH170006",56.1544166666667,10.3166972222222,16,"MST2021099","MST2021099_2021-08-24","MST2021099::2021-08-24","MST2021099STEX24_19","RasmusBillegrav",NA,"Frigg","MST2021099STEX24_19","24_19",175.1,"MST2021099","ja",1500,FALSE,24,8,2021,NA,NA,47,11,527,1
"73","A04",9,"MST2021-058","3uL","QtyorID","Unknown",9,0.0503,"33.79","6.497e+002",0.997,-3.417,"qpcr926","MONIS6","AssID05","Karmik","plt02","qpcrrundate20220420",649.7,"Karmik","MST2021-058",33.79,"MST2021058",NA,"3.7","2021-nov-24","2021-09-03","2021-08-30","2021-08-30","17",1,"MST-SX21",400,"MSTOJL",94300001,"94300001_VEJ0006870",55.6743833333333,10.0845083333333,194,"MST2021058","MST2021058_2021-08-30","MST2021058::2021-08-30","MST2021058STEX21_13","KRISTIANMCGREGOR",NA,"Frigg","MST2021058STEX21_13","21_13",100.7,"MST2021058","ja",1500,FALSE,30,8,2021,NA,NA,33,11,513,1
"74","A05",9,"MST2021-058","3uL","QtyorID","Unknown",9,0.0503,"33.33","8.874e+002",0.997,-3.417,"qpcr926","MONIS6","AssID05","Karmik","plt02","qpcrrundate20220420",887.4,"Karmik","MST2021-058",33.33,"MST2021058",NA,"3.7","2021-nov-24","2021-09-03","2021-08-30","2021-08-30","17",1,"MST-SX21",400,"MSTOJL",94300001,"94300001_VEJ0006870",55.6743833333333,10.0845083333333,194,"MST2021058","MST2021058_2021-08-30","MST2021058::2021-08-30","MST2021058STEX21_13","KRISTIANMCGREGOR",NA,"Frigg","MST2021058STEX21_13","21_13",100.7,"MST2021058","ja",1500,FALSE,30,8,2021,NA,NA,33,11,513,1
"75","A06",9,"MST2021-058","3uL","QtyorID","Unknown",9,0.0503,"33.17","9.831e+002",0.997,-3.417,"qpcr926","MONIS6","AssID05","Karmik","plt02","qpcrrundate20220420",983.1,"Karmik","MST2021-058",33.17,"MST2021058",NA,"3.7","2021-nov-24","2021-09-03","2021-08-30","2021-08-30","17",1,"MST-SX21",400,"MSTOJL",94300001,"94300001_VEJ0006870",55.6743833333333,10.0845083333333,194,"MST2021058","MST2021058_2021-08-30","MST2021058::2021-08-30","MST2021058STEX21_13","KRISTIANMCGREGOR",NA,"Frigg","MST2021058STEX21_13","21_13",100.7,"MST2021058","ja",1500,FALSE,30,8,2021,NA,NA,33,11,513,1
"76","A07",17,"MST2021-039","3uL","QtyorID","Unknown",17,0.0503,"NoCt","NoCt",0.997,-3.417,"qpcr926","MONIS6","AssID05","Karmik","plt02","qpcrrundate20220420",0,"Karmik","MST2021-039",0,"MST2021039",NA,"2.72","2021-dec-08","2021-05-20","2021-05-07","2021-05-07","7m",1,"MST-SX22",400,"MST_NJL",93610032,"MariagerFjord",56.6626666666667,9.96678333333333,27,"MST2021039","MST2021039_2021-05-07","MST2021039::2021-05-07","MST2021039STEX22_08","PHELD_ALKRI",NA,"Sif","MST2021039STEX22_08","22_08",92.8,"MST2021039","ja",1800,FALSE,7,5,2021,NA,NA,25,11,505,0
"77","A08",17,"MST2021-039","3uL","QtyorID","Unknown",17,0.0503,"NoCt","NoCt",0.997,-3.417,"qpcr926","MONIS6","AssID05","Karmik","plt02","qpcrrundate20220420",0,"Karmik","MST2021-039",0,"MST2021039",NA,"2.72","2021-dec-08","2021-05-20","2021-05-07","2021-05-07","7m",1,"MST-SX22",400,"MST_NJL",93610032,"MariagerFjord",56.6626666666667,9.96678333333333,27,"MST2021039","MST2021039_2021-05-07","MST2021039::2021-05-07","MST2021039STEX22_08","PHELD_ALKRI",NA,"Sif","MST2021039STEX22_08","22_08",92.8,"MST2021039","ja",1800,FALSE,7,5,2021,NA,NA,25,11,505,0
"78","A09",17,"MST2021-039","3uL","QtyorID","Unknown",17,0.0503,"NoCt","NoCt",0.997,-3.417,"qpcr926","MONIS6","AssID05","Karmik","plt02","qpcrrundate20220420",0,"Karmik","MST2021-039",0,"MST2021039",NA,"2.72","2021-dec-08","2021-05-20","2021-05-07","2021-05-07","7m",1,"MST-SX22",400,"MST_NJL",93610032,"MariagerFjord",56.6626666666667,9.96678333333333,27,"MST2021039","MST2021039_2021-05-07","MST2021039::2021-05-07","MST2021039STEX22_08","PHELD_ALKRI",NA,"Sif","MST2021039STEX22_08","22_08",92.8,"MST2021039","ja",1800,FALSE,7,5,2021,NA,NA,25,11,505,0
"79","A10",25,"MST2021-043","3uL","QtyorID","Unknown",25,0.0503,"NoCt","NoCt",0.997,-3.417,"qpcr926","MONIS6","AssID05","Karmik","plt02","qpcrrundate20220420",0,"Karmik","MST2021-043",0,"MST2021043","Dererkunenproevetilraadighed_proeve2erbortkommet","4.41","2021-dec-08","2021-05-20","2021-05-17","2021-05-17","4",1,"MST-SX22",400,"MSTSJL",93000001,"VSJ20925",56.1316666666667,11.1513361111111,48,"MST2021043","MST2021043_2021-05-17","MST2021043::2021-05-17","MST2021043STEX22_10","alkri_nifso",NA,"Sif","MST2021043STEX22_10","22_10",10.6,"MST2021043","ja",1500,FALSE,17,5,2021,NA,NA,27,11,507,0
